first_name,last_name,address,local_number,salary,employer,member_id,start_date,actively_working
Victor,Adams,674 Poplar St,103,52681,XYZ Inc,32869,2017-10-19,true
Paul,Allen,739 Birch St,104,47442,DEF Ltd,32870,2020-12-12,false
Hank,King,125 Pine St,102,64330,XYZ Inc,32871,2020-01-27,true
Wendy,Black,262 Poplar St,103,56802,DEF Ltd,32872,2020-05-16,true
Grace,Johnson,631 Willow St,105,54221,DEF Ltd,32873,2020-08-24,false
John,Adams,143 Elm St,104,59506,XYZ Inc,32874,2019-07-10,false
Sam,Wright,671 Maple St,105,48042,DEF Ltd,32875,2017-08-30,false
Carol,Gray,558 Ash St,104,45342,XYZ Inc,32876,2017-04-19,false
Jack,Baker,290 Poplar St,105,55767,ABC Corp,32877,2019-08-23,false
Mia,Doe,161 Willow St,102,61772,ABC Corp,32878,2018-12-25,false
Leo,Walker,568 Willow St,102,48486,XYZ Inc,32879,2019-08-11,true
,Davis,920 Cedar St,101,48073,ABC Corp,26376,2020-09-23,false
Uma,Allen,807 Pine St,104,53187,DEF Ltd,32881,2017-08-12,false
Tina,Walker,144 Poplar St,101,51183,DEF Ltd,10046,2021-01-08,false
Uma,Clark,346 Birch St,102,47732,XYZ Inc,32883,2019-07-18,true
Paul,Johnson,827 Willow St,103,55669,XYZ Inc,32884,2018-05-06,true
Paul,Doe,249 Cedar St,105,60010,XYZ Inc,32885,2020-02-07,false
Jack,Doe,150 Spruce St,105,62802,DEF Ltd,32886,2018-12-06,true
Quinn,Hall,759 Oak St,101,49147,XYZ Inc,32887,2019-01-06,true
Uma,Hall,521 Willow St,102,47379,XYZ Inc,32888,2018-03-14,true
Tina,Green,118 Ash St,104,63463,ABC Corp,32889,2020-01-01,false
David,Mitchell,664 Cedar St,104,47815,ABC Corp,32890,2017-06-06,false
Jane,Green,491 Oak St,104,53990,ABC Corp,32891,2020-09-05,false
Eve,Mitchell,263 Willow St,101,50540,ABC Corp,32892,2018-07-30,true
David,Young,697 Cedar St,101,63050,DEF Ltd,32893,2018-08-29,false
Mia,Clark,284 Fir St,104,55844,ABC Corp,32894,2020-08-29,false
Tina,Lee,864 Ash St,105,46562,ABC Corp,32895,2018-10-11,true
Wendy,King,694 Maple St,102,59143,DEF Ltd,32896,2018-12-31,true
John,Wright,623 Poplar St,104,57753,XYZ Inc,32897,2018-08-21,false
Wendy,Edwards,944 Poplar St,101,fifty thousand,DEF Ltd,2390,2017-12-21,true
Leo,Moore,909 Birch St,104,61817,DEF Ltd,32899,2020-02-03,true
Rachel,Baker,465 Fir St,104,46942,XYZ Inc,32900,2018-01-13,true
,Green,836 Elm St,103,47749,ABC Corp,32901,2020-06-12,true
Frank,White,644 Fir St,101,53632,XYZ Inc,32902,2019-04-20,false
Olivia,Brown,137 Pine St,105,46634,ABC Corp,32903,2017-05-13,false
Sam,Scott,447 Birch St,105,63817,DEF Ltd,32904,2018-10-22,false
Uma,Lee,445 Maple St,105,56960,DEF Ltd,32905,2020-02-18,false
Victor,Baker,836 Willow St,102,53786,DEF Ltd,32906,2021-01-01,true
John,Baker,924 Fir St,105,51372,XYZ Inc,32907,2017-10-16,false
Rachel,Brown,115 Willow St,104,46288,DEF Ltd,32908,2019-04-10,false
Quinn,Allen,232 Fir St,101,56640,DEF Ltd,30554,2018-10-23,true
Sam,Evans,583 Elm St,101,59688,ABC Corp,32910,2019-06-16,false
Grace,Hall,540 Birch St,104,52351,ABC Corp,32911,2018-02-18,true
Rachel,Baker,496 Poplar St,102,59467,DEF Ltd,32912,2019-01-16,false
Carol,King,987 Elm St,101,46000,XYZ Inc,9905,2020-04-21,false
Jack,Johnson,393 Oak St,103,63465,DEF Ltd,13345,2019-10-29,false
Frank,Doe,431 Oak St,105,55490,DEF Ltd,32915,2017-12-14,false
Victor,Lee,475 Willow St,105,59744,XYZ Inc,32916,2018-05-09,true
Mia,Adams,586 Cedar St,103,fifty thousand,XYZ Inc,32917,2017-01-01,true
Victor,Brown,567 Birch St,101,45754,DEF Ltd,32918,2017-11-07,false
Grace,Brown,494 Spruce St,105,53882,ABC Corp,32919,2020-08-15,true
Alice,Johnson,949 Maple St,103,63858,XYZ Inc,32920,2020-11-01,true
Nick,Brown,957 Pine St,102,fifty thousand,ABC Corp,32921,2017-03-18,false
Carol,Clark,235 Ash St,103,59061,DEF Ltd,32922,2019-03-14,false
Grace,Scott,118 Ash St,102,51894,DEF Ltd,32923,2017-04-03,true
Quinn,Hall,152 Spruce St,105,51177,XYZ Inc,32924,2018-08-03,false
Paul,Smith,621 Pine St,104,62509,ABC Corp,32925,2020-01-02,true
Jane,Mitchell,648 Maple St,102,64324,XYZ Inc,32926,2019-07-01,true
Leo,Mitchell,769 Ash St,101,fifty thousand,ABC Corp,32927,2019-06-11,true
Alice,Edwards,770 Ash St,105,56777,DEF Ltd,32928,2020-12-08,false
Uma,Young,590 Maple St,101,54696,DEF Ltd,32929,2017-06-25,true
Paul,Green,239 Ash St,102,61482,DEF Ltd,32930,2019-12-16,true
Bob,Mitchell,956 Birch St,105,62048,XYZ Inc,32931,2019-02-03,false
Sam,Gray,577 Poplar St,102,47438,DEF Ltd,32932,2018-05-24,false
Sam,White,418 Birch St,102,51772,DEF Ltd,32933,2019-08-02,false
Ivy,Smith,820 Maple St,104,fifty thousand,ABC Corp,32934,2017-05-15,true
Ivy,Gray,861 Willow St,105,50574,XYZ Inc,32935,2017-03-09,true
Mia,Smith,502 Poplar St,105,48314,XYZ Inc,24878,2017-05-08,true
Jane,Walker,953 Poplar St,103,53766,ABC Corp,32937,2020-10-29,false
Kate,White,882 Oak St,103,61927,ABC Corp,32938,2018-05-20,false
Paul,Hall,911 Ash St,102,47703,ABC Corp,32939,2017-02-21,false
Alice,Allen,230 Pine St,102,54065,ABC Corp,32940,2018-05-14,false
Carol,Allen,531 Oak St,102,52934,DEF Ltd,32941,2018-08-23,false
Paul,Evans,716 Birch St,103,52696,ABC Corp,32942,2018-02-18,false
John,Clark,727 Pine St,103,50219,XYZ Inc,32943,2019-03-19,true
Sam,Black,363 Maple St,102,fifty thousand,DEF Ltd,32944,2019-03-02,false
Nick,Johnson,358 Spruce St,105,56185,ABC Corp,32945,2018-01-29,false
,Smith,887 Maple St,103,47963,ABC Corp,32946,2020-11-01,false
Jack,Scott,431 Elm St,105,64969,DEF Ltd,32947,2020-03-19,false
Alice,Lee,257 Cedar St,105,57603,DEF Ltd,32948,2018-05-23,true
Ivy,Brown,241 Maple St,105,49522,XYZ Inc,32949,2019-01-20,false
Sam,Adams,482 Spruce St,104,56342,ABC Corp,32950,2019-04-14,true
Jack,Johnson,386 Maple St,102,49752,DEF Ltd,32951,2017-05-30,false
Uma,Young,991 Cedar St,101,63275,DEF Ltd,32952,2020-11-16,true
Nick,Doe,118 Poplar St,102,46752,ABC Corp,32953,2019-06-15,false
Rachel,Evans,191 Spruce St,102,61218,ABC Corp,32954,2018-03-29,false
Kate,Scott,231 Oak St,101,49895,ABC Corp,32955,2019-02-21,false
Uma,Black,190 Poplar St,103,59131,ABC Corp,32956,2017-05-26,false
Mia,Baker,148 Elm St,102,61570,ABC Corp,32957,2018-07-22,false
Tina,Smith,220 Birch St,104,56110,XYZ Inc,32958,2019-10-16,false
Carol,Johnson,339 Poplar St,105,45970,DEF Ltd,15549,2020-09-10,true
Hank,Green,330 Maple St,102,48722,XYZ Inc,32960,2019-11-17,false
John,Walker,689 Poplar St,103,61139,DEF Ltd,32961,2020-02-05,true
Uma,Hall,710 Cedar St,102,50308,XYZ Inc,24736,2019-07-17,false
Quinn,Wright,441 Cedar St,105,63889,XYZ Inc,32963,2018-07-24,true
Uma,Lee,834 Pine St,105,55515,ABC Corp,9407,2019-09-11,true
Kate,Young,667 Birch St,104,57621,ABC Corp,32965,2018-10-03,false
Paul,Baker,259 Fir St,105,46952,DEF Ltd,27416,2017-12-05,false
Tina,Johnson,886 Spruce St,102,55306,ABC Corp,32967,2020-03-11,true
Frank,Smith,350 Oak St,103,56172,ABC Corp,15051,2019-04-15,false
Carol,Hall,272 Cedar St,104,49403,ABC Corp,32969,2018-04-20,false
Ivy,Green,303 Fir St,104,55533,XYZ Inc,21250,2018-01-30,false
Frank,Edwards,438 Oak St,104,64741,ABC Corp,32971,2020-02-23,false
Hank,Johnson,700 Elm St,105,47817,DEF Ltd,32972,2017-02-25,false
Kate,Moore,734 Birch St,101,52818,ABC Corp,32973,2018-11-06,false
Hank,Adams,925 Birch St,105,53194,XYZ Inc,32974,2019-04-14,false
Victor,King,657 Willow St,102,47623,DEF Ltd,32975,2018-11-23,false
Mia,King,184 Willow St,101,46775,ABC Corp,32976,2018-01-08,false
Sam,Davis,680 Cedar St,102,45970,XYZ Inc,32977,2021-01-16,true
David,Mitchell,308 Fir St,101,53693,XYZ Inc,32978,2017-03-06,false
Grace,Lee,695 Ash St,101,58033,DEF Ltd,32979,2018-11-30,false
Nick,Moore,551 Ash St,104,59306,XYZ Inc,32980,2017-05-20,false
Leo,Scott,769 Maple St,104,61964,ABC Corp,32981,2018-09-30,false
Mia,Smith,179 Spruce St,102,50970,XYZ Inc,32982,2020-02-20,true
Eve,Johnson,636 Willow St,105,51550,DEF Ltd,32983,2017-04-25,false
Mia,Gray,957 Pine St,105,45461,XYZ Inc,32984,2019-09-29,false
Jack,Brown,209 Birch St,101,57832,ABC Corp,32985,2019-01-02,true
Paul,Allen,602 Willow St,101,59225,ABC Corp,32986,2019-01-02,true
Eve,Wright,933 Ash St,105,54490,XYZ Inc,32987,2020-02-11,false
Rachel,Allen,697 Pine St,105,60651,DEF Ltd,32988,2020-02-21,false
John,Davis,241 Fir St,104,55989,DEF Ltd,32989,2019-04-21,true
,Adams,263 Maple St,102,45752,XYZ Inc,32990,2018-06-10,false
Wendy,Hall,401 Birch St,103,48672,XYZ Inc,32991,2017-09-08,true
Frank,Black,739 Poplar St,101,59616,DEF Ltd,32992,2017-03-07,false
Tina,Evans,369 Maple St,104,48219,DEF Ltd,32993,2020-11-21,true
Uma,Wright,636 Oak St,103,54660,DEF Ltd,32994,2018-10-25,false
Victor,King,722 Oak St,105,64445,DEF Ltd,32995,2020-01-03,false
Sam,Adams,433 Spruce St,103,fifty thousand,XYZ Inc,26769,2018-11-07,true
Jane,Clark,899 Fir St,102,59858,ABC Corp,32997,2017-08-01,false
John,Scott,192 Ash St,105,57350,DEF Ltd,32998,2018-06-16,false
Eve,Walker,364 Elm St,105,47012,ABC Corp,32999,2017-12-08,false
,Lee,824 Oak St,105,51914,ABC Corp,33000,2018-01-31,true
Frank,Evans,802 Maple St,105,54545,ABC Corp,33001,2017-05-24,false
Ivy,Mitchell,341 Maple St,101,54699,DEF Ltd,33002,2019-08-22,false
,Davis,558 Oak St,102,51099,XYZ Inc,33003,2020-06-14,true
Olivia,Black,807 Birch St,104,58172,XYZ Inc,33004,2018-12-12,false
Olivia,Brown,556 Elm St,104,61977,ABC Corp,33005,2019-10-02,false
Olivia,White,659 Spruce St,105,56561,XYZ Inc,30646,2020-06-18,false
Paul,Smith,619 Poplar St,102,54214,DEF Ltd,33007,2020-02-18,true
Victor,Doe,768 Oak St,101,47155,DEF Ltd,33008,2019-06-10,true
Carol,Smith,774 Poplar St,103,51372,ABC Corp,33009,2019-10-23,true
David,Brown,774 Fir St,102,61757,ABC Corp,33010,2019-12-10,false
Victor,Hall,656 Maple St,101,49117,DEF Ltd,33011,2019-05-28,false
David,White,667 Pine St,105,59178,ABC Corp,33012,2020-11-20,false
Bob,Lee,990 Ash St,103,64085,XYZ Inc,33013,2018-04-02,false
,Moore,760 Elm St,104,46472,ABC Corp,33014,2017-07-06,true
Eve,Young,297 Spruce St,103,59326,XYZ Inc,33015,2020-11-16,false
Jack,Wright,570 Pine St,103,64899,XYZ Inc,33016,2020-02-17,true
,Allen,563 Cedar St,103,57886,ABC Corp,33017,2017-05-20,false
Rachel,King,724 Ash St,104,47833,XYZ Inc,14839,2017-09-25,false
Quinn,Gray,818 Oak St,102,58845,DEF Ltd,33019,2019-05-12,false
,Johnson,416 Pine St,101,fifty thousand,ABC Corp,33020,2017-05-15,true
Carol,Clark,213 Maple St,101,63840,ABC Corp,33021,2020-09-18,false
Wendy,Scott,801 Poplar St,104,57294,DEF Ltd,33022,2019-01-18,false
Mia,Moore,429 Maple St,103,56463,XYZ Inc,33023,2020-08-16,false
,Evans,499 Birch St,102,59276,DEF Ltd,33024,2019-01-19,false
Ivy,Brown,688 Birch St,101,47636,DEF Ltd,33025,2020-03-06,false
Eve,Smith,951 Spruce St,105,62918,XYZ Inc,25559,2021-01-30,false
Nick,Young,155 Birch St,102,60837,DEF Ltd,33027,2017-06-13,true
Wendy,Hall,236 Oak St,105,56128,ABC Corp,33028,2019-05-16,true
Olivia,Evans,130 Spruce St,102,59271,DEF Ltd,33029,2019-11-07,true
Uma,Green,448 Spruce St,102,50828,ABC Corp,33030,2020-01-12,true
,Moore,725 Fir St,103,45370,ABC Corp,33031,2019-08-31,true
Mia,Walker,938 Oak St,102,63572,XYZ Inc,33032,2019-06-18,false
Kate,Davis,296 Pine St,104,48263,ABC Corp,33033,2019-11-01,true
Quinn,Moore,791 Cedar St,103,48126,DEF Ltd,33034,2018-01-13,true
Uma,Black,270 Birch St,104,62217,XYZ Inc,33035,2019-04-04,true
Quinn,Smith,359 Birch St,104,51148,XYZ Inc,33036,2020-03-04,false
Bob,Mitchell,101 Spruce St,105,48336,DEF Ltd,33037,2019-08-25,true
Alice,Adams,597 Spruce St,101,64141,ABC Corp,33038,2019-06-21,false
Grace,Hall,605 Fir St,102,49675,XYZ Inc,17387,2020-04-26,false
Frank,Mitchell,402 Poplar St,101,62393,ABC Corp,33040,2019-02-27,false
Rachel,Allen,264 Cedar St,105,52573,XYZ Inc,33041,2019-09-02,true
John,Moore,390 Oak St,101,49370,XYZ Inc,33042,2017-12-06,false
Sam,Clark,945 Pine St,103,57965,ABC Corp,33043,2018-05-28,true
Kate,Allen,816 Cedar St,103,61442,DEF Ltd,33044,2020-12-12,true
,Clark,721 Oak St,101,61420,DEF Ltd,33045,2019-10-21,true
Uma,Mitchell,901 Fir St,104,53022,XYZ Inc,33046,2017-07-19,false
Ivy,Edwards,971 Birch St,103,57351,XYZ Inc,33047,2019-10-23,false
Ivy,Clark,264 Willow St,102,52430,XYZ Inc,33048,2021-01-06,false
Rachel,Clark,105 Maple St,105,52167,DEF Ltd,33049,2017-06-13,true
Mia,Walker,138 Pine St,102,53107,DEF Ltd,33050,2019-02-12,false
Alice,Young,721 Fir St,103,56566,ABC Corp,33051,2020-05-14,false
Uma,White,686 Spruce St,101,49792,ABC Corp,33052,2021-01-25,true
Alice,Gray,393 Pine St,101,46669,DEF Ltd,33053,2021-02-03,false
Ivy,King,229 Poplar St,105,60324,ABC Corp,33054,2018-10-28,false
Nick,Smith,469 Maple St,103,fifty thousand,DEF Ltd,33055,2018-08-18,false
Nick,Allen,214 Maple St,102,60461,XYZ Inc,33056,2018-03-19,false
,Doe,654 Pine St,103,47251,XYZ Inc,33057,2020-07-11,false
Carol,Baker,275 Willow St,104,61341,XYZ Inc,33058,2017-09-18,true
John,Young,129 Ash St,101,63718,XYZ Inc,33059,2020-09-08,false
Sam,Scott,331 Maple St,102,61263,ABC Corp,33060,2020-08-07,false
John,Lee,566 Cedar St,104,48557,DEF Ltd,33061,2018-02-12,false
Alice,Lee,915 Cedar St,104,57918,ABC Corp,33062,2020-11-30,true
Eve,Scott,348 Fir St,104,51322,ABC Corp,33063,2018-07-13,true
Mia,Black,190 Birch St,102,49804,DEF Ltd,33064,2018-11-18,true
Olivia,King,247 Cedar St,101,48519,DEF Ltd,33065,2017-08-05,false
Quinn,King,543 Oak St,104,fifty thousand,XYZ Inc,33066,2018-02-26,true
Jack,King,606 Maple St,103,46178,XYZ Inc,33067,2017-09-06,false
John,Wright,255 Spruce St,104,58804,XYZ Inc,33068,2019-04-04,false
Alice,Allen,699 Birch St,105,49419,XYZ Inc,33069,2018-07-16,false
Sam,King,753 Poplar St,105,56247,ABC Corp,33070,2020-03-05,true
Olivia,Moore,325 Poplar St,103,61191,XYZ Inc,33071,2017-07-03,false
Rachel,Wright,224 Fir St,104,60742,XYZ Inc,33072,2019-10-01,false
Mia,King,528 Poplar St,105,58083,DEF Ltd,33073,2017-05-04,false
Bob,Evans,716 Willow St,104,fifty thousand,ABC Corp,33074,2019-11-15,true
Frank,Walker,711 Pine St,103,46297,DEF Ltd,33075,2018-10-08,false
,Young,413 Cedar St,102,57144,DEF Ltd,33076,2021-01-12,false
Leo,Walker,147 Fir St,104,61779,XYZ Inc,33077,2019-06-25,false
Quinn,Brown,236 Willow St,101,58810,ABC Corp,33078,2017-12-15,false
Kate,White,474 Pine St,102,48134,ABC Corp,33079,2020-04-09,true
David,King,772 Elm St,101,57357,XYZ Inc,33080,2017-02-20,false
,Walker,744 Elm St,105,49352,ABC Corp,33081,2017-04-15,false
Jack,King,911 Pine St,103,64316,ABC Corp,33082,2017-12-24,false
Ivy,Allen,358 Poplar St,105,45550,DEF Ltd,33083,2018-09-18,false
John,Lee,335 Poplar St,102,50975,DEF Ltd,33084,2019-09-08,false
Bob,Baker,894 Cedar St,102,55233,ABC Corp,33085,2020-09-08,true
Bob,Lee,534 Maple St,102,58375,DEF Ltd,33086,2017-10-25,false
Mia,Brown,848 Poplar St,101,fifty thousand,ABC Corp,33087,2019-01-10,false
Mia,White,398 Poplar St,101,46586,DEF Ltd,33088,2018-08-24,true
Wendy,Brown,780 Poplar St,102,52309,DEF Ltd,33089,2017-02-21,false
Frank,Brown,228 Fir St,105,57074,XYZ Inc,33090,2019-01-23,true
Mia,Lee,442 Birch St,102,53665,XYZ Inc,33091,2018-06-20,false
David,Davis,660 Maple St,104,55498,DEF Ltd,33092,2017-02-20,false
Rachel,Wright,765 Poplar St,102,53036,XYZ Inc,33093,2021-01-13,true
Grace,Brown,370 Oak St,104,54487,ABC Corp,33094,2018-08-07,true
Mia,White,196 Cedar St,105,63224,XYZ Inc,33095,2020-12-21,false
Victor,Lee,600 Spruce St,102,51658,XYZ Inc,33096,2018-11-15,false
Wendy,Scott,887 Pine St,104,46734,XYZ Inc,33097,2020-06-14,true
Uma,Clark,282 Poplar St,102,46396,DEF Ltd,33098,2021-01-02,false
Bob,Scott,536 Pine St,103,50646,ABC Corp,33099,2021-02-05,true
Grace,King,148 Maple St,104,49779,DEF Ltd,33100,2020-03-11,true
Hank,Edwards,296 Maple St,104,53835,XYZ Inc,33101,2019-03-18,false
Eve,Moore,927 Fir St,102,48824,XYZ Inc,33102,2020-08-13,false
Kate,Moore,850 Fir St,103,50396,DEF Ltd,33103,2020-09-22,false
Rachel,Scott,108 Pine St,105,62776,XYZ Inc,33104,2020-10-08,false
Tina,Scott,725 Oak St,103,62883,ABC Corp,33105,2018-08-05,false
Kate,Hall,264 Elm St,103,49635,DEF Ltd,33106,2020-07-29,false
Grace,Evans,151 Fir St,101,51877,ABC Corp,33107,2020-07-26,true
Eve,Evans,804 Elm St,105,63132,DEF Ltd,33108,2019-06-10,false
Jane,Baker,927 Oak St,105,50710,ABC Corp,33109,2017-07-26,false
Uma,Brown,433 Birch St,105,62351,DEF Ltd,33110,2020-03-06,true
Ivy,Walker,263 Birch St,105,48222,XYZ Inc,33111,2017-08-18,true
Nick,Smith,529 Cedar St,101,49982,ABC Corp,33112,2020-10-06,true
Paul,Black,721 Birch St,103,64873,ABC Corp,33113,2018-09-13,true
,Allen,388 Cedar St,102,49759,XYZ Inc,33114,2018-08-10,true
Tina,Young,625 Pine St,101,59053,DEF Ltd,33115,2018-12-23,true
Nick,White,282 Spruce St,103,48244,XYZ Inc,33116,2018-01-24,false
Quinn,Young,899 Poplar St,102,46766,DEF Ltd,33117,2017-03-22,false
Eve,Clark,668 Ash St,103,50167,ABC Corp,33118,2017-06-22,false
Quinn,Doe,900 Maple St,102,61968,ABC Corp,33119,2018-03-11,true
Sam,Baker,736 Willow St,102,56594,ABC Corp,33120,2020-07-21,false
Alice,Brown,442 Oak St,105,47734,ABC Corp,33121,2017-10-28,false
Carol,Doe,806 Birch St,104,58499,XYZ Inc,33122,2019-12-10,false
Leo,Wright,605 Oak St,102,56090,XYZ Inc,33123,2020-04-06,true
Tina,Gray,516 Cedar St,103,46038,ABC Corp,33124,2020-11-14,false
David,Evans,993 Spruce St,101,fifty thousand,DEF Ltd,33125,2017-05-17,true
Grace,White,883 Spruce St,104,56403,ABC Corp,31095,2020-01-09,false
Mia,Edwards,144 Willow St,102,46906,DEF Ltd,5098,2018-08-02,true
Grace,Wright,774 Ash St,105,51159,ABC Corp,33128,2019-05-15,true
Ivy,Clark,428 Maple St,102,63111,XYZ Inc,33129,2019-03-13,true
Grace,Lee,698 Spruce St,103,46501,XYZ Inc,33130,2019-03-31,false
Frank,Wright,908 Fir St,105,48884,XYZ Inc,33131,2019-11-08,true
Sam,Evans,260 Poplar St,101,60032,DEF Ltd,33132,2018-09-10,false
Bob,Adams,943 Ash St,103,54152,XYZ Inc,33133,2020-09-24,false
Quinn,Young,601 Willow St,105,45587,XYZ Inc,33134,2017-12-10,false
Sam,Adams,572 Birch St,102,59441,ABC Corp,33135,2019-11-07,true
Wendy,White,878 Poplar St,102,60253,ABC Corp,33136,2018-03-12,true
Mia,Smith,711 Ash St,102,51164,XYZ Inc,33137,2019-09-17,true
Eve,Davis,864 Willow St,103,64916,ABC Corp,33138,2017-01-05,true
John,Smith,781 Cedar St,105,52809,XYZ Inc,33139,2017-01-25,false
Nick,Brown,801 Birch St,102,58013,XYZ Inc,33140,2020-10-03,true
Mia,White,624 Cedar St,102,45578,ABC Corp,33141,2020-10-26,true
Olivia,Evans,753 Spruce St,102,47248,XYZ Inc,33142,2017-02-16,false
Quinn,Doe,676 Ash St,104,61850,XYZ Inc,33143,2019-05-14,true
,Brown,557 Ash St,102,53736,XYZ Inc,33144,2019-01-09,false
John,White,910 Ash St,105,50604,ABC Corp,33145,2018-05-21,true
Eve,Young,127 Cedar St,105,48936,XYZ Inc,33146,2017-10-29,true
Nick,Clark,256 Poplar St,101,52031,DEF Ltd,33147,2019-08-06,true
Ivy,Evans,253 Willow St,102,57741,XYZ Inc,33148,2017-08-25,true
Frank,Johnson,706 Ash St,102,56262,ABC Corp,33149,2020-01-23,true
David,Young,611 Oak St,101,63862,ABC Corp,33150,2018-08-28,true
Nick,Doe,414 Pine St,104,45806,ABC Corp,33151,2017-11-12,false
Rachel,Allen,532 Cedar St,103,58565,ABC Corp,12801,2017-08-14,true
Jack,Brown,599 Maple St,104,57204,DEF Ltd,33153,2020-01-29,true
Jack,Gray,472 Cedar St,104,45955,XYZ Inc,33154,2020-05-01,true
Leo,King,716 Elm St,101,50963,DEF Ltd,33155,2017-08-14,false
Hank,Wright,877 Ash St,101,47474,XYZ Inc,33156,2019-06-01,true
Tina,Moore,481 Spruce St,102,49043,XYZ Inc,33157,2017-03-20,false
Leo,Edwards,119 Fir St,103,53785,XYZ Inc,33158,2020-02-05,false
Bob,Young,949 Fir St,102,47556,DEF Ltd,33159,2020-04-14,true
Bob,Baker,825 Fir St,102,60102,ABC Corp,33160,2017-06-11,false
Grace,Brown,796 Oak St,105,57170,DEF Ltd,33161,2019-10-06,true
Grace,Green,171 Ash St,104,62261,XYZ Inc,33162,2017-07-30,false
Uma,Mitchell,325 Poplar St,104,52068,DEF Ltd,33163,2018-01-22,true
John,Edwards,402 Pine St,103,64974,DEF Ltd,33164,2018-10-27,true
Ivy,Mitchell,375 Birch St,102,49825,DEF Ltd,33165,2018-04-11,true
Uma,Smith,571 Ash St,102,45468,XYZ Inc,33166,2019-11-11,true
Leo,Scott,127 Cedar St,101,62730,ABC Corp,33167,2017-03-29,false
Mia,Davis,839 Willow St,105,58992,ABC Corp,33168,2018-11-20,true
Olivia,King,445 Pine St,104,46499,DEF Ltd,33169,2018-11-05,false
Nick,Hall,965 Willow St,101,47504,XYZ Inc,33170,2017-08-04,true
Paul,Adams,830 Cedar St,103,56472,DEF Ltd,33171,2020-10-10,false
Bob,Mitchell,938 Maple St,103,56619,DEF Ltd,33172,2020-12-17,false
Kate,Brown,987 Fir St,104,50143,ABC Corp,33173,2018-12-06,true
,Edwards,480 Oak St,104,61381,XYZ Inc,33174,2020-06-05,false
Mia,Brown,444 Willow St,101,56483,ABC Corp,33175,2017-03-19,false
David,King,680 Birch St,103,54056,XYZ Inc,33176,2018-02-27,false
Eve,Smith,321 Poplar St,104,49690,DEF Ltd,33177,2019-11-28,false
Olivia,Lee,997 Spruce St,104,46419,DEF Ltd,33178,2019-01-25,true
,Doe,747 Elm St,102,54347,ABC Corp,33179,2020-08-08,false
Jack,Allen,642 Elm St,105,46130,ABC Corp,33180,2017-11-05,false
John,Young,925 Cedar St,105,47495,ABC Corp,33181,2018-01-01,false
Jane,Smith,642 Elm St,102,63826,ABC Corp,33182,2020-05-27,false
Sam,Clark,872 Birch St,104,48705,DEF Ltd,33183,2017-02-07,false
Uma,Scott,774 Elm St,102,63026,ABC Corp,33184,2017-04-16,true
Jack,Scott,979 Oak St,104,52351,XYZ Inc,33185,2018-05-15,true
Bob,Clark,644 Poplar St,102,50321,ABC Corp,33186,2020-07-19,true
Eve,Mitchell,828 Oak St,101,45076,XYZ Inc,33187,2019-10-21,false
Tina,Lee,387 Spruce St,101,61324,ABC Corp,33188,2018-05-23,true
Eve,Evans,866 Willow St,104,50967,DEF Ltd,33189,2017-07-11,true
Jack,Scott,622 Poplar St,105,50483,ABC Corp,33190,2019-03-19,false
Jack,Edwards,406 Fir St,104,47637,XYZ Inc,33191,2018-10-23,true
David,Brown,216 Pine St,101,51649,XYZ Inc,33192,2018-09-11,false
Mia,Hall,231 Spruce St,105,62055,XYZ Inc,33193,2019-06-02,false
Wendy,Gray,228 Fir St,105,50688,ABC Corp,33194,2017-05-15,true
Carol,Black,599 Willow St,103,47445,ABC Corp,33195,2020-08-21,true
Carol,Smith,313 Ash St,105,52875,ABC Corp,33196,2019-03-29,true
,Mitchell,735 Ash St,104,58015,XYZ Inc,33197,2018-12-17,false
Nick,Brown,577 Spruce St,102,62933,DEF Ltd,33198,2019-01-10,true
David,Allen,229 Fir St,105,59777,XYZ Inc,33199,2019-11-21,false
Tina,Clark,345 Poplar St,105,48879,DEF Ltd,33200,2019-07-30,true
Eve,Walker,682 Fir St,105,52438,DEF Ltd,33201,2018-03-08,true
Mia,Young,316 Fir St,105,45144,XYZ Inc,33202,2020-07-24,true
Mia,Brown,263 Willow St,101,47536,XYZ Inc,33203,2019-04-30,false
Carol,Doe,563 Cedar St,103,45766,XYZ Inc,33204,2017-02-18,false
Wendy,King,471 Spruce St,103,51280,ABC Corp,33205,2017-11-18,false
Jack,Walker,767 Ash St,102,52541,XYZ Inc,33206,2018-11-27,true
Rachel,Scott,470 Pine St,105,fifty thousand,ABC Corp,33207,2018-06-20,false
John,Gray,711 Birch St,101,47222,ABC Corp,33208,2018-07-12,true
Bob,Doe,929 Ash St,104,46276,ABC Corp,33209,2020-02-01,false
Wendy,Brown,653 Elm St,104,57900,XYZ Inc,33210,2017-04-11,false
Olivia,Young,521 Oak St,103,60974,ABC Corp,9574,2020-06-06,false
Jane,Mitchell,907 Oak St,105,56790,DEF Ltd,33212,2018-06-19,false
Mia,Brown,905 Ash St,105,47336,DEF Ltd,33213,2017-04-13,true
